cohort_type,cohort_month,dimension,first_value,m,metric,measure,cohort_size,ltv_per_user
purchase,2025-08-01,category,"otc hl, otc sk",1,any,gm,1,0.0
purchase,2025-08-01,category,"otc hl, otc sk",0,same,revenue,1,127.173913
purchase,2025-08-01,category,"otc hl, otc sk",0,same,gm,1,48.033586940099994
purchase,2025-08-01,category,"otc hl, otc sk",1,same,revenue,1,0.0
purchase,2025-08-01,category,"otc hl, otc sk",1,same,gm,1,0.0
purchase,2025-08-01,category,otc sh,0,any,revenue,4,38.4036344175
purchase,2025-08-01,category,otc sh,0,any,gm,4,16.31002353711225
purchase,2025-08-01,category,otc sh,1,any,revenue,4,15.940896737500001
purchase,2025-08-01,category,otc sh,1,any,gm,4,6.770098844416251
purchase,2025-08-01,category,otc sh,0,same,revenue,4,38.4036344175
purchase,2025-08-01,category,otc sh,0,same,gm,4,16.31002353711225
purchase,2025-08-01,category,otc sh,1,same,revenue,4,15.940896737500001
purchase,2025-08-01,category,otc sh,1,same,gm,4,6.770098844416251
purchase,2025-08-01,category,pom bg,0,any,revenue,3,80.36684782666667
purchase,2025-08-01,category,pom bg,0,any,gm,3,34.56578125024933
purchase,2025-08-01,category,pom bg,1,any,revenue,3,0.0
purchase,2025-08-01,category,pom bg,1,any,gm,3,0.0
purchase,2025-08-01,category,pom bg,0,same,revenue,3,80.36684782666667
purchase,2025-08-01,category,pom bg,0,same,gm,3,34.56578125024933
purchase,2025-08-01,category,pom bg,1,same,revenue,3,0.0
purchase,2025-08-01,category,pom bg,1,same,gm,3,0.0
purchase,2025-08-01,category,pom hl,0,any,revenue,52,188.98924335769226
purchase,2025-08-01,category,pom hl,0,any,gm,52,102.83542528305978
purchase,2025-08-01,category,pom hl,1,any,revenue,52,48.86291754999999
purchase,2025-08-01,category,pom hl,1,any,gm,52,26.983902692070657
purchase,2025-08-01,category,pom hl,0,same,revenue,52,187.32222830749996
purchase,2025-08-01,category,pom hl,0,same,gm,52,102.1184421099721
purchase,2025-08-01,category,pom hl,1,same,revenue,52,48.86291754999999
purchase,2025-08-01,category,pom hl,1,same,gm,52,26.983902692070657
purchase,2025-08-01,category,"pom hl, otc hl",0,any,revenue,7,281.4469976428571
purchase,2025-08-01,category,"pom hl, otc hl",0,any,gm,7,149.14205278994146
purchase,2025-08-01,category,"pom hl, otc hl",1,any,revenue,7,185.3766479857143
purchase,2025-08-01,category,"pom hl, otc hl",1,any,gm,7,104.48548738322143
purchase,2025-08-01,category,"pom hl, otc hl",0,same,revenue,7,281.4469976428571
purchase,2025-08-01,category,"pom hl, otc hl",0,same,gm,7,149.14205278994146
purchase,2025-08-01,category,"pom hl, otc hl",1,same,revenue,7,0.0
purchase,2025-08-01,category,"pom hl, otc hl",1,same,gm,7,0.0
purchase,2025-08-01,category,pom sh,0,any,revenue,5,106.15152236000002
purchase,2025-08-01,category,pom sh,0,any,gm,5,62.97969821618801
purchase,2025-08-01,category,pom sh,1,any,revenue,5,0.0
purchase,2025-08-01,category,pom sh,1,any,gm,5,0.0
purchase,2025-08-01,category,pom sh,0,same,revenue,5,106.15152236000002
purchase,2025-08-01,category,pom sh,0,same,gm,5,62.97969821618801
purchase,2025-08-01,category,pom sh,1,same,revenue,5,0.0
purchase,2025-08-01,category,pom sh,1,same,gm,5,0.0
purchase,2025-08-01,category,"pom sh, pom hl",0,any,revenue,1,626.4305177
purchase,2025-08-01,category,"pom sh, pom hl",0,any,gm,1,363.736880102505
purchase,2025-08-01,category,"pom sh, pom hl",1,any,revenue,1,0.0
purchase,2025-08-01,category,"pom sh, pom hl",1,any,gm,1,0.0
purchase,2025-08-01,category,"pom sh, pom hl",0,same,revenue,1,626.4305177
purchase,2025-08-01,category,"pom sh, pom hl",0,same,gm,1,363.736880102505
purchase,2025-08-01,category,"pom sh, pom hl",1,same,revenue,1,0.0
purchase,2025-08-01,category,"pom sh, pom hl",1,same,gm,1,0.0
purchase,2025-09-01,category,otc sh,0,any,revenue,3,35.05434783
purchase,2025-09-01,category,otc sh,0,any,gm,3,14.887581523401002
purchase,2025-09-01,category,otc sh,0,same,revenue,3,35.05434783
purchase,2025-09-01,category,otc sh,0,same,gm,3,14.887581523401002
purchase,2025-09-01,category,otc sk,0,any,revenue,1,100.2717391
purchase,2025-09-01,category,otc sk,0,any,gm,1,75.74527171614
purchase,2025-09-01,category,otc sk,0,same,revenue,1,100.2717391
purchase,2025-09-01,category,otc sk,0,same,gm,1,75.74527171614
purchase,2025-09-01,category,pom bg,0,any,revenue,1,86.68478261
purchase,2025-09-01,category,pom bg,0,any,gm,1,37.283125000561
purchase,2025-09-01,category,pom bg,0,same,revenue,1,86.68478261
purchase,2025-09-01,category,pom bg,0,same,gm,1,37.283125000561
purchase,2025-09-01,category,pom hl,0,any,revenue,38,166.10519164605267
purchase,2025-09-01,category,pom hl,0,any,gm,38,91.0132358758397
purchase,2025-09-01,category,pom hl,0,same,revenue,38,164.30563501000003
purchase,2025-09-01,category,pom hl,0,same,gm,38,89.66410826579104
purchase,2025-09-01,category,"pom hl, otc hl",0,any,revenue,4,146.9157609
purchase,2025-09-01,category,"pom hl, otc hl",0,any,gm,4,75.30305798787333
purchase,2025-09-01,category,"pom hl, otc hl",0,same,revenue,4,146.9157609
purchase,2025-09-01,category,"pom hl, otc hl",0,same,gm,4,75.30305798787333
purchase,2025-09-01,category,"pom hl, otc hl, otc sk",0,any,revenue,1,307.4184783
purchase,2025-09-01,category,"pom hl, otc hl, otc sk",0,any,gm,1,209.89508970063002
purchase,2025-09-01,category,"pom hl, otc hl, otc sk",0,same,revenue,1,307.4184783
purchase,2025-09-01,category,"pom hl, otc hl, otc sk",0,same,gm,1,209.89508970063002
purchase,2025-09-01,category,"pom hl, otc sk",0,any,revenue,1,260.326087
purchase,2025-09-01,category,"pom hl, otc sk",0,any,gm,1,175.55089676844997
purchase,2025-09-01,category,"pom hl, otc sk",0,same,revenue,1,260.326087
purchase,2025-09-01,category,"pom hl, otc sk",0,same,gm,1,175.55089676844997
purchase,2025-09-01,category,pom sh,0,any,revenue,8,132.3709239125
purchase,2025-09-01,category,pom sh,0,any,gm,8,77.7087330159525
purchase,2025-09-01,category,pom sh,0,same,revenue,8,132.3709239125
purchase,2025-09-01,category,pom sh,0,same,gm,8,77.7087330159525
purchase,2025-09-01,category,"pom sh, otc sh",0,any,revenue,1,195.1086957
purchase,2025-09-01,category,"pom sh, otc sh",0,any,gm,1,99.31032611130001
purchase,2025-09-01,category,"pom sh, otc sh",0,same,revenue,1,195.1086957
purchase,2025-09-01,category,"pom sh, otc sh",0,same,gm,1,99.31032611130001
